Date,Close
3/24/2022 16:00:00,28.94
3/25/2022 16:00:00,28.42
3/28/2022 16:00:00,28.07
3/29/2022 16:00:00,30.89
3/30/2022 16:00:00,28.44
3/31/2022 16:00:00,26.42
4/1/2022 16:00:00,26.31
4/4/2022 16:00:00,27.81
4/5/2022 16:00:00,26.2
4/6/2022 16:00:00,24.91
4/7/2022 16:00:00,24.06
4/8/2022 16:00:00,23.56
4/11/2022 16:00:00,24.18
4/12/2022 16:00:00,23.71
4/13/2022 16:00:00,25.03
4/14/2022 16:00:00,23.87
4/18/2022 16:00:00,23.91
4/19/2022 16:00:00,24.53
4/20/2022 16:00:00,21.77
4/21/2022 16:00:00,20.47
4/22/2022 16:00:00,20.39
4/25/2022 16:00:00,20.41
4/26/2022 16:00:00,19.02
4/27/2022 16:00:00,18.64
4/28/2022 16:00:00,18.47
4/29/2022 16:00:00,17.56
5/2/2022 16:00:00,18.73
5/3/2022 16:00:00,18.31
5/4/2022 16:00:00,18.71
5/5/2022 16:00:00,17.01
5/6/2022 16:00:00,15.7
5/9/2022 16:00:00,14.13
5/10/2022 16:00:00,12.9
5/11/2022 16:00:00,12.34
5/12/2022 16:00:00,13.62
5/13/2022 16:00:00,15.87
5/16/2022 16:00:00,15.48
5/17/2022 16:00:00,15.55
5/18/2022 16:00:00,14.42
5/19/2022 16:00:00,14.73
5/20/2022 16:00:00,14.51
5/23/2022 16:00:00,13.62
5/24/2022 16:00:00,12.52
5/25/2022 16:00:00,13.05
5/26/2022 16:00:00,13.9
5/27/2022 16:00:00,14.51
5/31/2022 16:00:00,13.96
6/1/2022 16:00:00,12.94
6/2/2022 16:00:00,13.17
6/3/2022 16:00:00,12.53
6/6/2022 16:00:00,12.48
6/7/2022 16:00:00,12.43
6/8/2022 16:00:00,12.19
6/9/2022 16:00:00,11.12
6/10/2022 16:00:00,10.51
6/13/2022 16:00:00,9.84
6/14/2022 16:00:00,9.58
6/15/2022 16:00:00,10.13
6/16/2022 16:00:00,9.45
6/17/2022 16:00:00,9.74
6/21/2022 16:00:00,9.7
6/22/2022 16:00:00,9.77
6/23/2022 16:00:00,10.51
6/24/2022 16:00:00,11.01
6/27/2022 16:00:00,10.79
6/28/2022 16:00:00,9.86
6/29/2022 16:00:00,9.45
6/30/2022 16:00:00,9.18
7/1/2022 16:00:00,9.13
7/5/2022 16:00:00,10.41
7/6/2022 16:00:00,10.15
7/7/2022 16:00:00,10.65
7/8/2022 16:00:00,10.21
7/11/2022 16:00:00,8.92
7/12/2022 16:00:00,9.25
7/13/2022 16:00:00,8.93
7/14/2022 16:00:00,8.34
7/15/2022 16:00:00,8.48
7/18/2022 16:00:00,8.63
7/19/2022 16:00:00,9.4
7/20/2022 16:00:00,11.03
7/21/2022 16:00:00,11.26
7/22/2022 16:00:00,9.77
7/25/2022 16:00:00,9.55
7/26/2022 16:00:00,8.71
7/27/2022 16:00:00,9
7/28/2022 16:00:00,9.33
7/29/2022 16:00:00,9.49
8/1/2022 16:00:00,9.69
8/2/2022 16:00:00,10.72
8/3/2022 16:00:00,11.39
8/4/2022 16:00:00,10.5
8/5/2022 16:00:00,11.79
8/8/2022 16:00:00,11.91
8/9/2022 16:00:00,11.09
8/10/2022 16:00:00,11.92
8/11/2022 16:00:00,11.91
8/12/2022 16:00:00,13.53
8/15/2022 16:00:00,13.53
8/16/2022 16:00:00,13.69
8/17/2022 16:00:00,12.94
8/18/2022 16:00:00,12.66
8/19/2022 16:00:00,11.71
8/22/2022 16:00:00,11.58
8/23/2022 16:00:00,11.2
8/24/2022 16:00:00,13.48
8/25/2022 16:00:00,11.01
8/26/2022 16:00:00,10.61
8/29/2022 16:00:00,10.47
8/30/2022 16:00:00,9.58
8/31/2022 16:00:00,10.19
9/1/2022 16:00:00,10.28
9/2/2022 16:00:00,9.44
9/6/2022 16:00:00,8.69
9/7/2022 16:00:00,8.97
9/8/2022 16:00:00,9.1
9/9/2022 16:00:00,10.31
9/12/2022 16:00:00,11.05
9/13/2022 16:00:00,9.91
9/14/2022 16:00:00,10.23
9/15/2022 16:00:00,10.68
9/16/2022 16:00:00,9.74
9/19/2022 16:00:00,9.92
9/20/2022 16:00:00,9.65
9/21/2022 16:00:00,9.05
9/22/2022 16:00:00,8.59
9/23/2022 16:00:00,8.51
9/26/2022 16:00:00,8.22
9/27/2022 16:00:00,8.2
9/28/2022 16:00:00,8.24
9/29/2022 16:00:00,7.05
9/30/2022 16:00:00,6.93
10/3/2022 16:00:00,7.47
10/4/2022 16:00:00,8.86
10/5/2022 16:00:00,8.49
10/6/2022 16:00:00,8.83
10/7/2022 16:00:00,8.69
10/10/2022 16:00:00,9.09
10/11/2022 16:00:00,8.78
10/12/2022 16:00:00,8.53
10/13/2022 16:00:00,8.71
10/14/2022 16:00:00,7.24
10/17/2022 16:00:00,7.75
10/18/2022 16:00:00,7.83
10/19/2022 16:00:00,7.39
10/20/2022 16:00:00,7.41
10/21/2022 16:00:00,7.34
10/24/2022 16:00:00,7
10/25/2022 16:00:00,7.48
10/26/2022 16:00:00,7.69
10/27/2022 16:00:00,7.81
10/28/2022 16:00:00,8.01
10/31/2022 16:00:00,8.4
11/1/2022 16:00:00,8.94
11/2/2022 16:00:00,8.63
11/3/2022 16:00:00,9.34
11/4/2022 16:00:00,9.39
11/7/2022 16:00:00,9.41
11/8/2022 16:00:00,9.58
11/9/2022 16:00:00,8.57
11/10/2022 16:00:00,9.96
11/11/2022 16:00:00,10.33
11/14/2022 16:00:00,10.94
11/15/2022 16:00:00,11.84
11/16/2022 16:00:00,10.94
11/17/2022 16:00:00,10.89
11/18/2022 16:00:00,10.31
11/21/2022 16:00:00,9.76
11/22/2022 16:00:00,9.65
11/23/2022 16:00:00,10.03
11/25/2022 13:05:00,10.06
11/28/2022 16:00:00,10.14
11/29/2022 16:00:00,10.49
11/30/2022 16:00:00,11.38
12/1/2022 16:00:00,11.77
12/2/2022 16:00:00,13.3
12/5/2022 16:00:00,12.92
12/6/2022 16:00:00,12.46
12/7/2022 16:00:00,11.85
12/8/2022 16:00:00,12.57
12/9/2022 16:00:00,11.51
12/12/2022 16:00:00,11.71
12/13/2022 16:00:00,11.71
12/14/2022 16:00:00,12.16
12/15/2022 16:00:00,11.36
12/16/2022 16:00:00,10.71
12/19/2022 16:00:00,10.48
12/20/2022 16:00:00,10.45
12/21/2022 16:00:00,9.88
12/22/2022 16:00:00,9.21
12/23/2022 16:00:00,8.89
12/27/2022 16:00:00,8.14
12/28/2022 16:00:00,7.88
12/29/2022 16:00:00,8.09
12/30/2022 16:00:00,7.94
1/3/2023 16:00:00,8.12
1/4/2023 16:00:00,8.84
1/5/2023 16:00:00,8.58
1/6/2023 16:00:00,8.92
1/9/2023 16:00:00,9.33
1/10/2023 16:00:00,9.8
1/11/2023 16:00:00,10.82
1/12/2023 16:00:00,11.1
1/13/2023 16:00:00,11.63
1/17/2023 16:00:00,11.94
1/18/2023 16:00:00,11.09
1/19/2023 16:00:00,10.44
1/20/2023 16:00:00,11.06
1/23/2023 16:00:00,11.66
1/24/2023 16:00:00,11.06
1/25/2023 16:00:00,11.41
1/26/2023 16:00:00,11.8
1/27/2023 16:00:00,12.65
1/30/2023 16:00:00,12.5
1/31/2023 16:00:00,12.93
2/1/2023 16:00:00,16.36
2/2/2023 16:00:00,16.98
2/3/2023 16:00:00,16.28
2/6/2023 16:00:00,15.79
2/7/2023 16:00:00,15.76
2/8/2023 16:00:00,15.43
2/9/2023 16:00:00,14.8
2/10/2023 16:00:00,13.83
2/13/2023 16:00:00,13.63
2/14/2023 16:00:00,13.56
2/15/2023 16:00:00,14.31
2/16/2023 16:00:00,13.75
2/17/2023 16:00:00,13.6
2/21/2023 16:00:00,13.25
2/22/2023 16:00:00,13.43
2/23/2023 16:00:00,13.08
2/24/2023 16:00:00,12.7
2/27/2023 16:00:00,12.94
2/28/2023 16:00:00,12.92
3/1/2023 16:00:00,12.66
3/2/2023 16:00:00,12.92
3/3/2023 16:00:00,13.86
3/6/2023 16:00:00,13.88
3/7/2023 16:00:00,13.25
3/8/2023 16:00:00,13.63
3/9/2023 16:00:00,12.74
3/10/2023 16:00:00,11.78
3/13/2023 16:00:00,11.37
3/14/2023 16:00:00,10.6
3/15/2023 16:00:00,10.91
3/16/2023 16:00:00,10.64
3/17/2023 16:00:00,10.08
3/20/2023 16:00:00,9.38
3/21/2023 16:00:00,9.86
3/22/2023 16:00:00,9.26
3/23/2023 16:00:00,9.29
3/24/2023 16:00:00,9.53
3/27/2023 16:00:00,9.78
3/28/2023 16:00:00,9.81
3/29/2023 16:00:00,10.41
3/30/2023 16:00:00,10.57
3/31/2023 16:00:00,11.34
4/3/2023 16:00:00,11.71
4/4/2023 16:00:00,11.73
4/5/2023 16:00:00,11.13
4/6/2023 16:00:00,11.41
4/10/2023 16:00:00,11.37
4/11/2023 16:00:00,11.49
4/12/2023 16:00:00,10.2
4/13/2023 16:00:00,10.12
4/14/2023 16:00:00,9.58
4/17/2023 16:00:00,9.77
4/18/2023 16:00:00,9.9
4/19/2023 16:00:00,9.52
4/20/2023 16:00:00,9.08
4/21/2023 16:00:00,9.48
4/24/2023 16:00:00,9.34
4/25/2023 16:00:00,8.81
4/26/2023 16:00:00,8.6
4/27/2023 16:00:00,8.76
4/28/2023 16:00:00,8.88
5/1/2023 16:00:00,9.07
5/2/2023 16:00:00,8.61
5/3/2023 16:00:00,8.83
5/4/2023 16:00:00,7.64
5/5/2023 16:00:00,7.81
5/8/2023 16:00:00,8.09
5/9/2023 16:00:00,7.83
5/10/2023 16:00:00,7.53
5/11/2023 16:00:00,6.86
5/12/2023 16:00:00,6.94
5/15/2023 16:00:00,7.44
5/16/2023 16:00:00,6.98
5/17/2023 16:00:00,7.14
5/18/2023 16:00:00,7.35
5/19/2023 16:00:00,7.17
5/22/2023 16:00:00,7.33
5/23/2023 16:00:00,7.25
5/24/2023 16:00:00,7.06
5/25/2023 16:00:00,6.99
5/26/2023 16:00:00,6.89
5/30/2023 16:00:00,7.05
5/31/2023 16:00:00,7.28
6/1/2023 16:00:00,7.73
6/2/2023 16:00:00,8.37
6/5/2023 16:00:00,8.18
6/6/2023 16:00:00,8.26
6/7/2023 16:00:00,8.1
6/8/2023 16:00:00,8.22
6/9/2023 16:00:00,8.31
6/12/2023 16:00:00,8.93
6/13/2023 16:00:00,9.45
6/14/2023 16:00:00,9.69
6/15/2023 16:00:00,8.96
6/16/2023 16:00:00,8.64
6/20/2023 16:00:00,8.26
6/21/2023 16:00:00,7.58
6/22/2023 16:00:00,7.53
6/23/2023 16:00:00,7.31
6/26/2023 16:00:00,7.24
6/27/2023 16:00:00,7.5
6/28/2023 16:00:00,7.3
6/29/2023 16:00:00,7.46
6/30/2023 16:00:00,7.69
7/3/2023 13:05:00,8.19
7/5/2023 16:00:00,8.23
7/6/2023 16:00:00,7.68
7/7/2023 16:00:00,8.07
7/10/2023 16:00:00,8.39
7/11/2023 16:00:00,9.11
7/12/2023 16:00:00,9.47
7/13/2023 16:00:00,9.6
7/14/2023 16:00:00,8.69
7/17/2023 16:00:00,8.83
7/18/2023 16:00:00,8.92
7/19/2023 16:00:00,9.78
7/20/2023 16:00:00,9.27
7/21/2023 16:00:00,9.12
7/24/2023 16:00:00,8.7
7/25/2023 16:00:00,8.5
7/26/2023 16:00:00,8.76
7/27/2023 16:00:00,8.31
7/28/2023 16:00:00,8.71
7/31/2023 16:00:00,9.71
8/1/2023 16:00:00,9.61
8/2/2023 16:00:00,9.05
8/3/2023 16:00:00,9.05
8/4/2023 16:00:00,8.67
8/7/2023 16:00:00,8.47
8/8/2023 16:00:00,8.52
8/9/2023 16:00:00,8.19
8/10/2023 16:00:00,8.07
8/11/2023 16:00:00,7.56
8/14/2023 16:00:00,7.75
8/15/2023 16:00:00,7.43
8/16/2023 16:00:00,7.21
8/17/2023 16:00:00,6.9
8/18/2023 16:00:00,7.01
8/21/2023 16:00:00,7.02
8/22/2023 16:00:00,6.99
8/23/2023 16:00:00,5.41
8/24/2023 16:00:00,5.52
8/25/2023 16:00:00,5.83
8/28/2023 16:00:00,5.86
8/29/2023 16:00:00,6.08
8/30/2023 16:00:00,6.24
8/31/2023 16:00:00,6.38
9/1/2023 16:00:00,6.55
9/5/2023 16:00:00,6.59
9/6/2023 16:00:00,6.1
9/7/2023 16:00:00,5.82
9/8/2023 16:00:00,5.45
9/11/2023 16:00:00,5.33
9/12/2023 16:00:00,5.4
9/13/2023 16:00:00,5.17
9/14/2023 16:00:00,5.15
9/15/2023 16:00:00,5.04
9/18/2023 16:00:00,4.63
9/19/2023 16:00:00,4.8
9/20/2023 16:00:00,4.67
9/21/2023 16:00:00,4.47
9/22/2023 16:00:00,4.46
9/25/2023 16:00:00,4.41
9/26/2023 16:00:00,4.62
9/27/2023 16:00:00,4.65
9/28/2023 16:00:00,4.9
9/29/2023 16:00:00,5.05
10/2/2023 16:00:00,5.39
10/3/2023 16:00:00,5.07
10/4/2023 16:00:00,5.25
10/5/2023 16:00:00,5.12
10/6/2023 16:00:00,5.11
10/9/2023 16:00:00,5.14
10/10/2023 16:00:00,5.23
10/11/2023 16:00:00,5.48
10/12/2023 16:00:00,5.04
10/13/2023 16:00:00,4.85
10/16/2023 16:00:00,5.16
10/17/2023 16:00:00,5.21
10/18/2023 16:00:00,4.8
10/19/2023 16:00:00,4.79
10/20/2023 16:00:00,4.84
10/23/2023 16:00:00,4.7
10/24/2023 16:00:00,4.83
10/25/2023 16:00:00,4.64
10/26/2023 16:00:00,4.45
10/27/2023 16:00:00,4.3
10/30/2023 16:00:00,4.63
10/31/2023 16:00:00,4.76
11/1/2023 16:00:00,4.81
11/2/2023 16:00:00,5.43
11/3/2023 16:00:00,5.21
11/6/2023 16:00:00,5.02
11/7/2023 16:00:00,4.87
11/8/2023 16:00:00,4.73
11/9/2023 16:00:00,4.46
11/10/2023 16:00:00,4.53
11/13/2023 16:00:00,4.44
11/14/2023 16:00:00,5.14
11/15/2023 16:00:00,5.57
11/16/2023 16:00:00,5.36
11/17/2023 16:00:00,5.52
11/20/2023 16:00:00,5.54
11/21/2023 16:00:00,5.31
11/22/2023 16:00:00,5.31
11/24/2023 13:05:00,5.27
11/27/2023 16:00:00,5.4
11/28/2023 16:00:00,5.59
11/29/2023 16:00:00,5.83
11/30/2023 16:00:00,5.66
12/1/2023 16:00:00,6.22
12/4/2023 16:00:00,6.34
12/5/2023 16:00:00,5.9
12/6/2023 16:00:00,6.08
12/7/2023 16:00:00,5.94
12/8/2023 16:00:00,5.96
12/11/2023 16:00:00,5.68
12/12/2023 16:00:00,5.46
12/13/2023 16:00:00,5.94
12/14/2023 16:00:00,6.46
12/15/2023 16:00:00,6.15
12/18/2023 16:00:00,6.01
12/19/2023 16:00:00,6.4
12/20/2023 16:00:00,5.93
12/21/2023 16:00:00,6.17
12/22/2023 16:00:00,5.98
12/26/2023 16:00:00,6.19
12/27/2023 16:00:00,6.39
12/28/2023 16:00:00,6.28
12/29/2023 16:00:00,6.09
1/2/2024 16:00:00,5.82
1/3/2024 16:00:00,5.38
1/4/2024 16:00:00,6.13
1/5/2024 16:00:00,6.72
1/8/2024 16:00:00,6.59
1/9/2024 16:00:00,6.12
1/10/2024 16:00:00,6.11
1/11/2024 16:00:00,5.98
1/12/2024 16:00:00,5.83
1/16/2024 16:00:00,5.81
1/17/2024 16:00:00,5.8
1/18/2024 16:00:00,5.79
1/19/2024 16:00:00,5.57
1/22/2024 16:00:00,5.86
1/23/2024 16:00:00,5.82
1/24/2024 16:00:00,5.69
1/25/2024 16:00:00,5.8
1/26/2024 16:00:00,5.8
1/29/2024 16:00:00,6.11
1/30/2024 16:00:00,5.81
1/31/2024 16:00:00,5.56
2/1/2024 16:00:00,4.21
2/2/2024 16:00:00,4.24
2/5/2024 16:00:00,4.02
2/6/2024 16:00:00,4.38
2/7/2024 16:00:00,4.39
2/8/2024 16:00:00,4.53
2/9/2024 16:00:00,4.55
2/12/2024 16:00:00,4.81
2/13/2024 16:00:00,4.45
2/14/2024 16:00:00,4.71
2/15/2024 16:00:00,4.66
2/16/2024 16:00:00,4.54
2/20/2024 16:00:00,4.35
2/21/2024 16:00:00,4.28
2/22/2024 16:00:00,4.27
2/23/2024 16:00:00,4.35
2/26/2024 16:00:00,4.57
2/27/2024 16:00:00,4.7
2/28/2024 16:00:00,4.64
2/29/2024 16:00:00,4.52
3/1/2024 16:00:00,4.6
3/4/2024 16:00:00,4.35
3/5/2024 16:00:00,4.26
3/6/2024 16:00:00,4.4
3/7/2024 16:00:00,4.52
3/8/2024 16:00:00,4.68
3/11/2024 16:00:00,4.71
3/12/2024 16:00:00,4.64
3/13/2024 16:00:00,4.41
3/14/2024 16:00:00,4.35
3/15/2024 16:00:00,4.32
3/18/2024 16:00:00,4.36
3/19/2024 16:00:00,4.26
3/20/2024 16:00:00,4.45
3/21/2024 16:00:00,4.41
3/22/2024 16:00:00,4.2
3/25/2024 16:00:00,4.17
3/26/2024 16:00:00,4.16
3/27/2024 16:00:00,4.42
3/28/2024 16:00:00,4.29
4/1/2024 16:00:00,4.28
4/2/2024 16:00:00,4.06
4/3/2024 16:00:00,4.03
4/4/2024 16:00:00,3.81
4/5/2024 16:00:00,3.62
4/8/2024 16:00:00,3.74
4/9/2024 16:00:00,3.95
4/10/2024 16:00:00,3.65
4/11/2024 16:00:00,3.72
4/12/2024 16:00:00,3.55
4/15/2024 16:00:00,3.29
4/16/2024 16:00:00,3.1
4/17/2024 16:00:00,3.09
4/18/2024 16:00:00,3.06
4/19/2024 16:00:00,3.03
4/22/2024 16:00:00,3.05
4/23/2024 16:00:00,3.13
4/24/2024 16:00:00,3.06
4/25/2024 16:00:00,3.03
4/26/2024 16:00:00,3.16
4/29/2024 16:00:00,3.3
4/30/2024 16:00:00,3.11
5/1/2024 16:00:00,3.22
5/2/2024 16:00:00,3.13
5/3/2024 16:00:00,3.43
5/6/2024 16:00:00,3.54
5/7/2024 16:00:00,4.09
5/8/2024 16:00:00,3.94
5/9/2024 16:00:00,4.46
5/10/2024 16:00:00,4.21
5/13/2024 16:00:00,4.19
5/14/2024 16:00:00,4.23
5/15/2024 16:00:00,4.07
5/16/2024 16:00:00,3.89
5/17/2024 16:00:00,3.92
5/20/2024 16:00:00,3.91
5/21/2024 16:00:00,3.27
5/22/2024 16:00:00,3.43
5/23/2024 16:00:00,3.23
5/24/2024 16:00:00,3.15
5/28/2024 16:00:00,2.99
5/29/2024 16:00:00,3.14
5/30/2024 16:00:00,3.47
5/31/2024 16:00:00,3.64
6/3/2024 16:00:00,3.65
6/4/2024 16:00:00,3.62
6/5/2024 16:00:00,3.78
6/6/2024 16:00:00,3.74
6/7/2024 16:00:00,3.66
6/10/2024 16:00:00,3.64
6/11/2024 16:00:00,3.58
6/12/2024 16:00:00,3.84
6/13/2024 16:00:00,3.71
6/14/2024 16:00:00,3.81
6/17/2024 16:00:00,3.95
6/18/2024 16:00:00,3.79
6/20/2024 16:00:00,3.63
6/21/2024 16:00:00,3.61
6/24/2024 16:00:00,3.63
6/25/2024 16:00:00,3.37
6/26/2024 16:00:00,3.46
6/27/2024 16:00:00,3.44
6/28/2024 16:00:00,3.38
7/1/2024 16:00:00,3.25
7/2/2024 16:00:00,3.39
7/3/2024 13:05:00,3.37
7/5/2024 16:00:00,3.46
7/8/2024 16:00:00,3.59
7/9/2024 16:00:00,3.55
7/10/2024 16:00:00,3.56
7/11/2024 16:00:00,3.47
7/12/2024 16:00:00,3.64
7/15/2024 16:00:00,3.77
7/16/2024 16:00:00,3.94
7/17/2024 16:00:00,3.9
7/18/2024 16:00:00,3.69
7/19/2024 16:00:00,3.59
7/22/2024 16:00:00,3.63
7/23/2024 16:00:00,3.59
7/24/2024 16:00:00,3.43
7/25/2024 16:00:00,3.45
7/26/2024 16:00:00,3.6
7/29/2024 16:00:00,3.65
7/30/2024 16:00:00,3.67
7/31/2024 16:00:00,3.56
8/1/2024 16:00:00,3.32
8/2/2024 16:00:00,3.2
8/5/2024 16:00:00,3.08
8/6/2024 16:00:00,3.07
8/7/2024 16:00:00,2.92
8/8/2024 16:00:00,2.98
8/9/2024 16:00:00,2.99
8/12/2024 16:00:00,2.89
8/13/2024 16:00:00,3.02
8/14/2024 16:00:00,2.88
8/15/2024 16:00:00,3.21
8/16/2024 16:00:00,3.21
8/19/2024 16:00:00,3.23
8/20/2024 16:00:00,3.2
8/21/2024 16:00:00,3.36
8/22/2024 16:00:00,4.55
8/23/2024 16:00:00,4.84
8/26/2024 16:00:00,4.9
8/27/2024 16:00:00,4.82
8/28/2024 16:00:00,4.53
8/29/2024 16:00:00,4.63
8/30/2024 16:00:00,4.66
9/3/2024 16:00:00,4.48
9/4/2024 16:00:00,4.57
9/5/2024 16:00:00,4.77
9/6/2024 16:00:00,4.53
9/9/2024 16:00:00,4.4
9/10/2024 16:00:00,4.43
9/11/2024 16:00:00,4.42
9/12/2024 16:00:00,4.27
9/13/2024 16:00:00,4.73
9/16/2024 16:00:00,4.72
9/17/2024 16:00:00,4.6
9/18/2024 16:00:00,4.43
9/19/2024 16:00:00,4.75
9/20/2024 16:00:00,4.9
9/23/2024 16:00:00,4.74
9/24/2024 16:00:00,5.17
9/25/2024 16:00:00,4.88
9/26/2024 16:00:00,4.97
9/27/2024 16:00:00,4.81
9/30/2024 16:00:00,4.68
10/1/2024 16:00:00,4.34
10/2/2024 16:00:00,4.62
10/3/2024 16:00:00,4.66
10/4/2024 16:00:00,4.7
10/7/2024 16:00:00,4.58
10/8/2024 16:00:00,4.58
10/9/2024 16:00:00,4.72
10/10/2024 16:00:00,4.74
10/11/2024 16:00:00,4.91
10/14/2024 16:00:00,5.4
10/15/2024 16:00:00,5.21
10/16/2024 16:00:00,5.26
10/17/2024 16:00:00,5.27
10/18/2024 16:00:00,5.84
10/21/2024 16:00:00,5.48
10/22/2024 16:00:00,5.65
10/23/2024 16:00:00,6.27
10/24/2024 16:00:00,6.14
10/25/2024 16:00:00,6.28
10/28/2024 16:00:00,6.4
10/29/2024 16:00:00,6.78
10/30/2024 16:00:00,6.65
10/31/2024 16:00:00,8.5